rs,8+2,65536,4,0,63,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,65536,4,0,72,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,65536,4,0,121,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
plain,1+0,65536,5,74,54,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
stripe,10+0,65536,5,100,73,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2
rs,4+2,65536,5,110,78,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,65536,5,109,79,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,65536,5,109,109,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,4+2,65536,5,0,68,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,65536,5,0,75,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,65536,5,0,109,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,65536,5,100,73,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,65536,5,103,74,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,65536,5,111,126,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,65536,5,0,62,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,65536,5,0,69,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,65536,5,0,127,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
--- Size: 262144 bytes ---
plain,1+0,262144,1,140,121,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
stripe,10+0,262144,1,169,142,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2
rs,4+2,262144,1,225,178,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,262144,1,219,189,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,262144,1,222,337,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,4+2,262144,1,0,178,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,262144,1,0,173,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,262144,1,0,292,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,262144,1,108308,58,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,262144,1,181,148,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,262144,1,107,351,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,262144,1,0,36,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,262144,1,0,142,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,262144,1,0,353,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
plain,1+0,262144,2,137,112,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
stripe,10+0,262144,2,156,127,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2
rs,4+2,262144,2,207,163,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,262144,2,200,171,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,262144,2,210,287,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,4+2,262144,2,0,157,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,262144,2,0,155,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,262144,2,0,283,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,262144,2,186,147,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,262144,2,188,154,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,262144,2,194,354,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,262144,2,0,160,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,262144,2,0,146,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,262144,2,0,362,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
plain,1+0,262144,3,140,119,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
stripe,10+0,262144,3,166,134,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2
rs,4+2,262144,3,209,172,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,262144,3,209,182,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,262144,3,220,347,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,4+2,262144,3,0,174,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,262144,3,0,174,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,262144,3,0,294,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,262144,3,193,150,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,262144,3,194,162,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,262144,3,203,366,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,262144,3,0,171,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,262144,3,0,153,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,262144,3,0,361,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
plain,1+0,262144,4,137,117,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
stripe,10+0,262144,4,169,141,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2
rs,4+2,262144,4,220,177,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,262144,4,218,183,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,262144,4,218,321,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,4+2,262144,4,0,164,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,262144,4,0,171,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,262144,4,0,278,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,262144,4,186,152,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,262144,4,193,158,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,262144,4,197,360,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,262144,4,0,165,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,262144,4,0,151,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,262144,4,0,362,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
plain,1+0,262144,5,142,115,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
stripe,10+0,262144,5,167,137,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2
rs,4+2,262144,5,223,178,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,262144,5,214,183,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,262144,5,219,331,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,4+2,262144,5,0,170,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,262144,5,0,178,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,262144,5,0,290,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,262144,5,185,152,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,262144,5,188,163,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,262144,5,203,372,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,262144,5,0,208,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,262144,5,0,159,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,262144,5,0,364,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
--- Size: 1048576 bytes ---
plain,1+0,1048576,1,405,366,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
stripe,10+0,1048576,1,436,404,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2
rs,4+2,1048576,1,683,578,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,1048576,1,637,619,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,1048576,1,633,1156,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,4+2,1048576,1,0,569,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,1048576,1,0,441,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,1048576,1,0,1023,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,1048576,1,561,497,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,1048576,1,574,505,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,1048576,1,597,1347,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,1048576,1,0,727,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,1048576,1,0,497,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,1048576,1,0,1336,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
plain,1+0,1048576,2,415,375,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
stripe,10+0,1048576,2,455,408,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2
rs,4+2,1048576,2,660,567,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,1048576,2,626,617,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,1048576,2,707,1229,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,4+2,1048576,2,0,557,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,1048576,2,0,542,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,1048576,2,0,1050,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,1048576,2,564,481,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,1048576,2,566,502,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,1048576,2,602,1342,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,1048576,2,0,568,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,1048576,2,0,482,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,1048576,2,0,1334,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
plain,1+0,1048576,3,392,156,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
stripe,10+0,1048576,3,411,401,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2
rs,4+2,1048576,3,675,575,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,1048576,3,652,595,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,1048576,3,667,1241,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,4+2,1048576,3,0,561,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,1048576,3,0,550,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,1048576,3,0,1039,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,1048576,3,575,493,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,1048576,3,563,501,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,1048576,3,606,1339,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,1048576,3,0,575,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,1048576,3,0,482,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,1048576,3,0,1338,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
plain,1+0,1048576,4,380,364,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
stripe,10+0,1048576,4,452,394,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2
rs,4+2,1048576,4,675,562,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,1048576,4,618,591,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,1048576,4,641,1159,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,4+2,1048576,4,0,565,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,1048576,4,0,543,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,1048576,4,0,961,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,1048576,4,542,486,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,1048576,4,569,523,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,1048576,4,613,1336,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,1048576,4,0,665,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,1048576,4,0,496,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,1048576,4,0,1322,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
plain,1+0,1048576,5,415,382,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
stripe,10+0,1048576,5,462,409,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2
rs,4+2,1048576,5,657,572,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,1048576,5,666,616,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,1048576,5,665,1246,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,4+2,1048576,5,0,558,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,4+2,1048576,5,0,562,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,4+2,1048576,5,0,956,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,1048576,5,584,638,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,1048576,5,557,551,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,1048576,5,611,1358,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
rs,8+2,1048576,5,0,573,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-sys,8+2,1048576,5,0,486,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default
mojette-nonsys,8+2,1048576,5,0,1339,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,avx2,default

=== Benchmark complete ===

=== Phase 2/4: v1 scalar + degraded ===
=== EC Benchmark ===
MDS: reffs-mds  GEOMETRIES=4:2 8:2  RUNS=5  DEGRADE=1  LAYOUT=v1
CPU: x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced)
Sizes: 4096 16384 65536 262144 1048576

Waiting for MDS at reffs-mds:2049...
MDS ready.
--- Size: 4096 bytes ---
plain,1+0,4096,1,54,31,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
stripe,10+0,4096,1,86,55,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced)
rs,4+2,4096,1,90,55,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-sys,4+2,4096,1,85,53,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-nonsys,4+2,4096,1,95,62,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
rs,4+2,4096,1,0,49,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-sys,4+2,4096,1,0,53,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-nonsys,4+2,4096,1,0,61,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
rs,8+2,4096,1,87,54,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-sys,8+2,4096,1,97,56,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-nonsys,8+2,4096,1,95,81,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
rs,8+2,4096,1,0,47,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-sys,8+2,4096,1,0,58,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-nonsys,8+2,4096,1,0,85,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
plain,1+0,4096,2,54,32,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
stripe,10+0,4096,2,87,55,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced)
rs,4+2,4096,2,84,52,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-sys,4+2,4096,2,83,50,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-nonsys,4+2,4096,2,83,61,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
rs,4+2,4096,2,0,51,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-sys,4+2,4096,2,0,50,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-nonsys,4+2,4096,2,0,57,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
rs,8+2,4096,2,86,60,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-sys,8+2,4096,2,88,57,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-nonsys,8+2,4096,2,89,86,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
rs,8+2,4096,2,0,53,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-sys,8+2,4096,2,0,50,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-nonsys,8+2,4096,2,0,75,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
plain,1+0,4096,3,55,31,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
stripe,10+0,4096,3,84,53,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced)
rs,4+2,4096,3,85,51,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-sys,4+2,4096,3,83,50,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
mojette-nonsys,4+2,4096,3,82,61,OK,healthy,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
rs,4+2,4096,3,0,51,OK,degraded-1,v1,x86_64,Intel(R) N100,7.0.0-11163-g462c8a7b7fb3,scalar(forced),default
